time,tavg,tmin,tmax,prcp,wspd
2014-01-01,20.2,16.0,26.4,0.0,10.1
2014-01-02,20.1,16.0,26.4,0.0,10.1
2014-01-03,21.1,15.0,28.4,0.0,10.1
2014-01-04,21.4,15.4,29.0,0.0,10.1
2014-01-05,21.7,16.4,29.5,0.0,10.1
2014-01-06,22.7,16.4,30.8,0.0,10.1
2014-01-07,21.4,15.0,30.8,0.0,10.1
2014-01-08,20.7,15.5,29.3,0.0,10.1
2014-01-09,21.0,15.5,28.0,0.0,10.1
2014-01-10,22.0,17.1,29.7,0.0,10.1
2014-01-11,21.8,16.9,29.7,0.0,10.1
2014-01-12,22.5,16.9,30.6,0.0,10.1
2014-01-13,21.9,15.6,30.6,0.0,10.1
2014-01-14,22.4,17.0,30.5,0.0,10.1
2014-01-15,22.1,16.3,29.5,0.0,10.1
2014-01-16,22.3,16.3,28.6,0.0,10.1
2014-01-17,21.8,17.6,28.6,0.0,10.1
2014-01-18,21.6,16.2,28.1,0.0,10.1
2014-01-19,21.8,16.9,28.5,0.0,10.1
2014-01-20,20.8,17.0,28.1,0.0,10.1
2014-01-21,20.4,15.2,27.4,0.0,10.1
2014-01-22,20.8,15.2,27.2,0.0,10.1
2014-01-23,21.6,15.0,28.8,0.0,10.1
2014-01-24,22.5,15.0,29.5,0.0,10.1
2014-01-25,21.9,16.9,29.5,0.0,10.1
2014-01-26,21.3,15.5,29.4,0.0,10.1
2014-01-27,20.9,15.5,27.7,0.0,10.1
2014-01-28,21.1,15.5,28.2,0.0,10.1
2014-01-29,21.5,15.5,28.8,0.0,10.1
2014-01-30,21.7,15.9,28.8,0.0,10.1
2014-01-31,22.0,15.4,29.4,0.0,10.1
2014-02-01,22.2,15.4,29.8,0.0,10.1
2014-02-02,22.6,15.4,29.7,0.0,10.1
2014-02-03,23.0,15.7,31.4,0.0,10.1
2014-02-04,23.7,15.7,32.2,0.0,10.1
2014-02-05,23.8,16.4,32.6,0.0,10.1
2014-02-06,24.2,16.5,32.6,0.0,10.1
2014-02-07,23.7,16.5,32.6,0.0,10.1
2014-02-08,23.6,15.5,32.1,0.0,10.1
2014-02-09,23.6,15.7,32.7,0.0,10.1
2014-02-10,24.4,18.6,32.7,0.0,10.1
2014-02-11,24.2,17.9,32.1,0.0,10.1
2014-02-12,24.1,17.4,31.8,0.0,10.1
2014-02-13,24.6,19.0,31.8,0.0,10.1
2014-02-14,24.3,19.2,31.6,0.0,10.1
2014-02-15,24.7,20.2,31.6,0.0,10.1
2014-02-16,23.6,20.6,30.6,0.0,10.1
2014-02-17,25.0,19.4,32.2,0.0,10.1
2014-02-18,23.7,19.6,32.2,0.0,10.1
2014-02-19,23.4,19.2,30.1,0.0,10.1
2014-02-20,23.0,19.1,30.1,0.0,10.1
2014-02-21,23.9,19.9,30.3,0.0,10.1
2014-02-22,24.2,18.6,31.3,0.0,8.5
2014-02-23,23.5,17.1,31.6,0.0,9.8
2014-02-24,23.7,16.9,31.6,0.0,14.9
2014-02-25,23.4,19.7,30.8,0.3,14.1
2014-02-26,24.2,19.3,32.0,0.0,11.9
2014-02-27,24.5,17.6,32.0,0.0,8.7
2014-02-28,24.8,19.7,32.0,0.0,11.2
2014-03-01,23.8,19.9,31.1,0.0,11.5
2014-03-02,24.9,19.3,32.0,4.1,9.0
2014-03-03,23.8,20.2,32.0,0.0,14.9
2014-03-04,23.8,19.5,30.0,0.0,11.7
2014-03-05,24.6,23.7,31.6,0.0,12.9
2014-03-06,24.5,23.3,30.6,0.0,11.3
2014-03-07,23.8,19.9,30.6,0.5,13.6
2014-03-08,24.6,18.6,31.6,0.8,10.7
2014-03-09,24.2,18.2,31.6,0.0,14.6
2014-03-10,24.6,19.6,31.6,0.0,11.8
2014-03-11,24.2,19.4,31.6,0.0,14.4
2014-03-12,24.2,18.5,31.1,0.0,15.6
2014-03-13,24.9,16.6,31.8,0.0,12.1
2014-03-14,25.2,17.8,32.8,0.0,13.7
2014-03-15,25.6,17.1,33.1,0.0,12.1
2014-03-16,26.4,18.6,34.2,0.0,12.3
2014-03-17,26.7,18.6,34.4,0.0,9.4
2014-03-18,27.4,20.4,35.4,0.0,9.4
2014-03-19,27.1,18.7,35.4,0.0,9.3
2014-03-20,28.2,20.8,35.9,0.0,8.5
2014-03-21,27.9,22.4,35.9,0.0,6.7
2014-03-22,26.7,22.9,35.6,0.0,6.6
2014-03-23,28.1,21.9,35.0,0.0,11.0
2014-03-24,27.9,21.2,35.2,0.0,10.6
2014-03-25,27.6,20.5,35.3,0.0,10.0
2014-03-26,27.3,20.3,35.3,0.0,13.3
2014-03-27,26.8,19.4,34.6,0.0,10.7
2014-03-28,27.4,19.6,34.6,0.0,11.5
2014-03-29,28.4,20.6,36.0,0.0,10.6
2014-03-30,28.9,21.6,36.0,0.0,10.1
2014-03-31,28.6,23.5,36.0,0.0,6.2
2014-04-01,28.3,21.9,35.8,0.0,8.3
2014-04-02,29.1,23.4,35.8,0.0,7.5
2014-04-03,28.9,23.3,36.0,0.0,10.7
2014-04-04,28.2,22.3,36.0,0.0,9.5
2014-04-05,28.7,22.5,36.2,0.0,8.9
2014-04-06,29.0,22.6,36.2,0.0,11.3
2014-04-07,28.5,22.3,36.2,0.0,9.6
2014-04-08,28.5,22.6,36.4,0.0,9.5
2014-04-09,26.6,24.0,36.4,0.0,12.5
2014-04-10,26.1,20.2,34.0,0.0,9.2
2014-04-11,27.8,22.3,35.4,0.0,8.1
2014-04-12,27.0,22.6,35.4,0.0,9.9
2014-04-13,27.1,22.3,34.5,0.0,7.9
2014-04-14,27.7,23.1,34.5,5.1,10.1
2014-04-15,27.6,22.7,34.0,0.0,7.7
2014-04-16,27.9,22.4,34.6,0.0,7.3
2014-04-17,27.1,22.1,34.6,0.0,10.9
2014-04-18,28.0,22.5,35.4,0.0,8.8
2014-04-19,28.6,22.2,35.4,0.5,8.7
2014-04-20,28.7,23.4,35.5,0.0,10.0
2014-04-21,28.7,21.5,35.5,0.0,8.9
2014-04-22,28.8,21.3,36.4,0.0,11.3
2014-04-23,28.2,22.8,36.4,0.0,8.0
2014-04-24,29.3,22.7,36.4,0.0,6.7
2014-04-25,29.7,23.8,36.5,0.0,7.5
2014-04-26,29.6,24.7,36.5,0.0,10.6
2014-04-27,29.3,24.8,36.3,0.0,8.0
2014-04-28,29.8,24.6,36.7,0.0,8.8
2014-04-29,29.6,24.2,36.7,0.0,9.5
2014-04-30,29.5,24.2,36.0,0.0,8.7
2014-05-01,28.8,24.2,36.0,0.0,10.4
2014-05-02,28.6,28.0,35.8,0.0,10.8
2014-05-03,27.8,26.3,35.8,0.5,11.6
2014-05-04,28.0,25.3,35.0,0.0,11.7
2014-05-05,27.3,22.7,35.0,0.0,13.4
2014-05-06,25.1,26.0,33.6,0.0,15.7
2014-05-07,24.4,25.0,30.6,2.0,19.0
2014-05-08,22.7,24.0,26.7,7.4,18.5
2014-05-09,24.1,20.5,28.3,6.6,17.4
2014-05-10,25.4,21.0,32.8,0.0,13.7
2014-05-11,27.2,22.4,33.7,12.7,12.0
2014-05-12,28.9,22.3,35.4,0.0,12.0
2014-05-13,27.4,23.8,35.6,0.0,7.7
2014-05-14,28.8,22.8,35.6,0.0,12.5
2014-05-15,28.6,22.8,35.5,0.0,12.7
2014-05-16,28.8,22.5,36.0,0.0,12.9
2014-05-17,25.7,27.0,33.6,0.0,14.4
2014-05-18,27.5,25.8,34.3,6.1,9.8
2014-05-19,28.3,25.0,35.5,0.0,10.4
2014-05-20,25.7,24.0,33.9,0.0,11.1
2014-05-21,26.2,18.1,33.0,10.9,11.3
2014-05-22,27.6,25.8,33.9,0.0,16.5
2014-05-23,28.8,23.0,35.8,0.0,15.7
2014-05-24,28.8,28.0,35.2,0.0,14.0
2014-05-25,26.4,18.9,35.2,9.4,16.9
2014-05-26,27.7,22.2,34.4,0.0,11.7
2014-05-27,25.7,24.0,34.5,0.0,12.3
2014-05-28,26.4,23.2,33.8,19.3,10.4
2014-05-29,26.7,21.4,35.0,0.0,12.1
2014-05-30,27.6,21.8,35.0,0.0,13.5
2014-05-31,28.0,22.3,35.0,0.0,13.3
2014-06-01,27.6,20.1,35.0,13.7,11.5
2014-06-02,25.8,23.0,34.5,0.0,14.1
2014-06-03,24.5,23.1,29.2,0.0,11.5
2014-06-04,26.4,22.0,31.6,0.0,11.8
2014-06-05,25.7,26.0,32.0,0.0,14.4
2014-06-06,25.3,18.4,32.0,66.5,17.8
2014-06-07,25.8,22.2,31.2,0.0,20.5
2014-06-08,25.9,20.9,31.3,0.0,22.2
2014-06-09,24.6,22.2,31.3,0.0,24.4
2014-06-10,24.6,21.2,29.0,0.0,24.3
2014-06-11,25.4,21.2,30.6,0.5,23.7
2014-06-12,25.4,21.2,31.3,0.0,23.7
2014-06-13,23.8,25.2,30.7,0.0,25.2
2014-06-14,25.2,24.4,30.2,0.0,22.7
2014-06-15,25.1,25.1,31.0,0.0,22.3
2014-06-16,25.5,24.3,31.3,0.0,25.7
2014-06-17,24.5,20.7,31.3,0.0,26.1
2014-06-18,23.9,26.0,28.0,0.0,27.6
2014-06-19,24.3,24.9,29.4,0.3,27.7
2014-06-20,24.6,25.0,29.2,0.0,29.9
2014-06-21,24.9,25.3,30.4,0.0,29.9
2014-06-22,25.2,24.9,30.3,0.0,24.8
2014-06-23,25.3,24.2,30.1,0.0,21.3
2014-06-24,25.9,20.7,32.4,0.0,22.2
2014-06-25,25.8,24.4,32.0,0.0,22.2
2014-06-26,26.5,24.1,33.0,0.0,15.7
2014-06-27,27.4,22.2,33.6,0.0,13.0
2014-06-28,25.9,25.0,32.6,0.0,11.4
2014-06-29,25.2,25.0,32.0,0.0,13.5
2014-06-30,24.8,20.9,32.0,0.0,15.1
2014-07-01,24.9,21.1,31.3,0.0,16.4
2014-07-02,25.3,25.1,30.6,0.0,18.2
2014-07-03,25.4,20.8,30.8,0.0,20.2
2014-07-04,25.0,24.1,32.0,0.0,19.2
2014-07-05,23.8,25.0,29.2,0.0,18.5
2014-07-06,22.0,24.3,29.2,0.0,17.8
2014-07-07,23.1,24.5,27.5,4.6,17.8
2014-07-08,22.5,20.3,27.5,1.3,20.1
2014-07-09,22.7,19.9,28.6,1.0,20.8
2014-07-10,21.9,23.9,28.6,3.8,21.9
2014-07-11,22.6,24.0,26.7,27.2,27.2
2014-07-12,23.1,20.2,27.3,0.8,27.2
2014-07-13,21.8,20.5,27.3,2.3,27.2
2014-07-14,23.1,20.3,27.1,9.9,26.4
2014-07-15,22.7,20.3,26.6,0.0,26.4
2014-07-16,23.7,25.0,28.5,0.3,28.7
2014-07-17,24.2,20.0,28.7,0.0,28.2
2014-07-18,23.3,24.0,28.5,0.0,28.0
2014-07-19,22.7,25.0,26.8,1.5,28.1
2014-07-20,23.2,20.0,28.4,1.3,32.3
2014-07-21,23.8,25.0,28.9,0.3,29.7
2014-07-22,23.0,24.6,28.0,0.0,26.4
2014-07-23,22.7,20.1,28.0,8.4,27.9
2014-07-24,23.4,19.8,28.5,3.3,27.9
2014-07-25,23.4,20.3,29.2,0.0,19.8
2014-07-26,23.9,24.9,29.4,2.0,18.8
2014-07-27,23.2,24.0,28.4,50.8,17.0
2014-07-28,23.6,25.0,27.7,4.1,21.2
2014-07-29,24.1,24.0,29.0,0.0,29.4
2014-07-30,22.9,24.1,28.4,0.0,30.7
2014-07-31,23.3,24.6,28.4,0.0,30.7
2014-08-01,22.8,20.5,28.4,1.8,23.6
2014-08-02,23.0,20.4,27.4,4.6,26.1
2014-08-03,23.2,24.3,28.2,0.0,23.0
2014-08-04,23.5,23.2,28.2,0.5,24.0
2014-08-05,22.9,20.6,28.2,0.0,25.4
2014-08-06,23.3,20.0,28.2,1.0,25.8
2014-08-07,23.6,24.7,27.8,0.0,22.7
2014-08-08,22.8,20.7,28.4,0.0,19.5
2014-08-09,23.5,24.2,29.2,6.4,16.7
2014-08-10,23.0,23.8,27.5,1.3,18.4
2014-08-11,23.2,20.6,28.9,7.6,19.0
2014-08-12,22.8,20.4,28.9,0.0,19.6
2014-08-13,22.7,20.4,28.0,0.0,15.2
2014-08-14,23.5,23.9,29.3,11.4,14.6
2014-08-15,24.1,20.0,29.5,7.1,16.9
2014-08-16,24.2,23.7,28.0,0.0,14.4
2014-08-17,23.9,23.9,29.4,0.0,11.7
2014-08-18,23.6,20.7,29.4,1.8,8.1
2014-08-19,24.1,20.2,28.8,11.2,10.6
2014-08-20,24.7,20.7,30.8,6.9,8.7
2014-08-21,25.4,20.4,30.8,32.0,8.1
2014-08-22,24.8,24.0,30.5,0.8,9.3
2014-08-23,23.9,20.6,30.5,3.8,11.5
2014-08-24,24.0,25.1,29.6,2.5,17.4
2014-08-25,23.7,20.5,29.6,0.0,19.6
2014-08-26,23.2,20.2,28.0,1.0,22.7
2014-08-27,21.8,20.1,28.0,0.5,22.1
2014-08-28,22.0,19.7,25.6,0.0,25.8
2014-08-29,22.1,19.5,25.8,0.0,25.4
2014-08-30,21.9,23.9,26.5,0.3,26.4
2014-08-31,22.5,23.3,27.4,0.0,25.8
2014-09-01,22.6,20.4,27.4,1.5,24.9
2014-09-02,22.5,24.4,27.2,0.3,19.5
2014-09-03,23.1,19.7,26.8,0.5,18.6
2014-09-04,22.6,20.0,27.2,0.0,22.9
2014-09-05,22.9,20.3,28.2,0.5,21.4
2014-09-06,22.5,19.8,27.5,0.0,22.1
2014-09-07,23.2,21.8,28.7,7.9,20.3
2014-09-08,23.1,22.8,28.9,1.3,25.4
2014-09-09,23.9,19.1,29.9,0.0,20.1
2014-09-10,23.7,19.2,29.9,0.0,17.7
2014-09-11,24.7,19.4,30.2,5.8,14.5
2014-09-12,25.1,20.4,30.3,0.0,13.4
2014-09-13,24.3,20.5,30.3,0.0,17.6
2014-09-14,23.4,20.6,29.9,0.0,16.5
2014-09-15,23.8,24.3,29.4,4.1,18.6
2014-09-16,23.4,20.2,29.7,0.0,23.0
2014-09-17,23.7,20.3,29.7,0.0,17.0
2014-09-18,23.4,20.1,28.1,0.0,14.1
2014-09-19,23.3,20.6,27.8,0.0,17.0
2014-09-20,23.3,20.1,27.8,1.8,17.1
2014-09-21,23.8,22.9,28.3,0.0,11.9
2014-09-22,25.8,24.5,30.8,0.0,7.2
2014-09-23,25.4,19.8,31.1,79.2,8.8
2014-09-24,23.3,19.9,31.1,25.9,10.2
2014-09-25,23.9,20.1,31.1,10.7,9.1
2014-09-26,24.2,19.9,31.1,132.3,7.6
2014-09-27,24.8,20.0,30.0,6.1,11.1
2014-09-28,24.9,24.0,30.0,0.0,12.1
2014-09-29,24.6,20.5,29.8,41.1,9.3
2014-09-30,23.9,23.5,29.3,0.0,10.4
2014-10-01,24.7,20.7,29.9,3.8,9.7
2014-10-02,25.4,19.8,30.7,0.0,7.2
2014-10-03,25.4,20.8,30.7,0.0,5.2
2014-10-04,25.3,21.6,31.0,0.0,4.9
2014-10-05,24.9,22.9,31.7,0.0,5.7
2014-10-06,22.9,19.6,31.7,15.5,10.3
2014-10-07,23.6,19.6,30.4,31.5,9.1
2014-10-08,22.6,19.1,30.4,51.8,9.4
2014-10-09,23.6,19.3,29.9,63.0,6.0
2014-10-10,24.1,20.5,29.9,29.2,9.6
2014-10-11,23.9,20.8,29.4,19.6,13.5
2014-10-12,24.3,21.4,29.0,0.0,13.5
2014-10-13,24.4,20.8,30.0,0.0,12.2
2014-10-14,25.0,21.2,30.3,0.0,5.0
2014-10-15,24.0,21.1,30.3,0.0,10.4
2014-10-16,24.3,20.8,29.8,0.0,10.8
2014-10-17,23.3,20.1,29.7,0.0,12.0
2014-10-18,22.0,23.0,29.7,0.0,9.4
2014-10-19,21.6,22.4,24.3,0.0,9.4
2014-10-20,22.0,20.2,25.4,0.0,12.5
2014-10-21,22.6,23.0,26.8,0.0,12.7
2014-10-22,21.8,19.0,27.8,0.0,11.2
2014-10-23,21.2,18.8,27.8,18.8,9.8
2014-10-24,23.0,19.2,27.0,7.9,10.2
2014-10-25,22.0,23.8,27.5,0.0,10.3
2014-10-26,22.4,19.8,27.5,55.4,7.5
2014-10-27,21.9,19.8,27.3,5.8,5.4
2014-10-28,22.8,19.9,28.4,36.6,4.6
2014-10-29,22.5,21.5,28.6,0.0,6.7
2014-10-30,22.3,20.9,28.4,0.0,6.4
2014-10-31,22.0,17.5,28.4,0.0,5.2
2014-11-01,23.1,22.5,28.2,0.0,7.2
2014-11-02,22.7,21.6,27.6,1.0,6.9
2014-11-03,21.3,22.0,27.6,0.0,5.6
2014-11-04,20.6,18.8,26.4,0.0,5.2
2014-11-05,21.2,15.6,28.0,0.0,6.8
2014-11-06,22.5,16.2,29.4,0.0,7.1
2014-11-07,23.2,17.9,29.4,0.0,6.3
2014-11-08,23.0,18.8,29.5,0.0,4.5
2014-11-09,23.1,18.8,29.5,0.0,6.4
2014-11-10,23.8,18.8,29.8,0.0,5.4
2014-11-11,23.8,20.0,29.8,0.0,10.2
2014-11-12,22.4,22.0,29.7,0.0,11.1
2014-11-13,20.2,19.6,27.4,3.8,12.0
2014-11-14,21.4,23.1,24.6,15.0,14.0
2014-11-15,21.9,23.0,27.4,5.8,11.0
2014-11-16,21.7,15.7,27.4,0.0,10.8
2014-11-17,21.8,17.3,28.0,0.0,11.6
2014-11-18,21.9,16.2,28.1,0.0,9.9
2014-11-19,22.0,17.4,28.1,0.0,9.7
2014-11-20,21.8,18.3,28.0,0.0,10.0
2014-11-21,22.2,17.1,28.8,0.0,8.6
2014-11-22,23.0,18.3,29.1,0.0,6.8
2014-11-23,22.4,18.6,29.1,0.0,10.0
2014-11-24,22.1,17.0,29.1,0.0,7.7
2014-11-25,21.2,20.0,26.7,0.0,9.4
2014-11-26,21.4,15.8,27.4,0.0,8.4
2014-11-27,21.7,16.5,29.2,0.0,8.4
2014-11-28,19.8,16.0,29.2,0.0,5.5
2014-11-29,20.8,17.3,26.1,0.0,8.2
2014-11-30,20.7,17.1,27.0,0.0,10.9
2014-12-01,22.0,18.3,28.2,0.0,10.5
2014-12-02,21.3,20.0,28.2,0.0,6.0
2014-12-03,21.1,15.3,29.0,0.0,5.1
2014-12-04,21.4,14.5,29.0,0.0,6.6
2014-12-05,20.8,14.9,28.2,0.0,6.4
2014-12-06,20.9,15.8,28.0,0.0,6.6
2014-12-07,21.9,17.6,28.6,0.0,7.6
2014-12-08,22.8,18.4,29.2,0.0,7.1
2014-12-09,23.2,21.9,29.3,0.0,7.1
2014-12-10,23.1,22.9,29.3,0.0,10.7
2014-12-11,22.9,20.0,29.1,0.0,9.3
2014-12-12,21.5,21.0,27.0,0.0,11.1
2014-12-13,21.5,18.2,26.6,0.0,9.7
2014-12-14,21.6,22.0,26.4,0.0,9.4
2014-12-15,23.0,19.1,28.8,0.0,8.2
2014-12-16,22.7,18.8,28.8,0.0,11.5
2014-12-17,22.0,19.5,27.6,0.0,11.6
2014-12-18,21.1,18.2,26.2,0.0,13.6
2014-12-19,21.1,21.8,25.2,0.0,8.7
2014-12-20,21.3,17.6,28.0,0.0,8.2
2014-12-21,21.1,17.1,28.3,0.0,6.4
2014-12-22,21.2,16.8,28.3,0.0,8.2
2014-12-23,21.7,16.8,27.6,0.0,9.3
2014-12-24,22.2,22.0,28.4,0.0,8.1
2014-12-25,20.0,18.0,28.4,0.0,5.9
2014-12-26,20.1,14.2,27.3,0.0,7.2
2014-12-27,20.8,13.9,27.4,0.0,7.3
2014-12-28,20.7,17.5,27.4,0.0,9.0
2014-12-29,21.3,21.4,26.2,0.0,9.5
2014-12-30,22.0,17.2,28.5,0.0,7.6
2014-12-31,23.4,20.0,29.5,0.0,6.4
2015-01-01,22.3,22.3,29.5,7.6,8.3
2015-01-02,22.2,17.6,29.2,1.5,6.8
2015-01-03,22.1,18.7,29.2,0.0,7.8
2015-01-04,22.8,19.0,28.8,0.0,7.1
2015-01-05,22.2,18.4,28.8,0.0,8.8
2015-01-06,21.8,18.6,28.1,0.0,7.4
2015-01-07,21.9,17.4,28.6,0.0,5.1
2015-01-08,21.8,17.6,28.6,0.0,6.2
2015-01-09,21.5,21.0,27.6,0.0,7.2
2015-01-10,20.6,19.0,28.3,0.0,7.4
2015-01-11,20.2,12.7,28.6,0.0,6.1
2015-01-12,19.4,15.5,26.7,0.0,5.5
2015-01-13,19.3,13.7,27.1,0.0,6.5
2015-01-14,19.3,13.7,27.1,0.0,5.7
2015-01-15,20.0,14.7,27.1,0.0,5.4
2015-01-16,21.1,15.7,28.3,0.0,7.4
2015-01-17,21.3,19.0,27.9,0.0,6.5
2015-01-18,21.4,15.9,28.2,0.0,6.9
2015-01-19,21.3,15.4,28.2,0.0,8.5
2015-01-20,20.9,15.6,28.2,0.0,9.1
2015-01-21,21.0,15.5,27.4,0.0,10.1
2015-01-22,21.4,14.4,29.2,0.0,6.3
2015-01-23,21.8,20.0,28.7,0.0,9.9
2015-01-24,21.5,18.0,28.7,0.0,10.9
2015-01-25,22.1,20.0,29.4,0.0,10.0
2015-01-26,21.2,16.5,28.4,0.0,9.3
2015-01-27,21.3,15.6,27.9,0.0,11.4
2015-01-28,21.4,18.8,28.2,0.0,9.4
2015-01-29,22.6,17.3,28.4,0.0,8.8
2015-01-30,22.3,18.0,28.4,0.0,10.5
2015-01-31,22.8,16.6,30.2,0.0,9.6
2015-02-01,21.9,16.2,30.2,0.0,8.5
2015-02-02,21.2,16.4,29.3,0.0,12.4
2015-02-03,21.4,15.0,28.6,0.0,11.3
2015-02-04,21.2,15.0,28.6,0.0,9.8
2015-02-05,22.6,16.7,29.4,0.0,8.9
2015-02-06,22.8,15.9,30.2,0.0,9.5
2015-02-07,22.3,16.3,30.2,0.0,9.1
2015-02-08,22.7,15.7,30.6,0.0,9.1
2015-02-09,22.2,15.5,30.6,0.0,11.6
2015-02-10,21.5,14.4,30.1,0.0,7.7
2015-02-11,22.9,15.8,30.6,0.0,8.2
2015-02-12,23.7,18.2,31.1,0.0,7.4
2015-02-13,24.0,17.7,32.0,0.0,5.3
2015-02-14,24.7,17.9,32.7,0.0,6.2
2015-02-15,24.8,16.5,33.0,0.0,7.5
2015-02-16,24.4,17.4,33.0,0.0,7.3
2015-02-17,24.2,16.7,32.6,0.0,6.4
2015-02-18,25.0,17.0,33.1,0.0,6.5
2015-02-19,24.4,18.6,33.1,0.0,8.9
2015-02-20,24.1,16.9,32.1,0.0,10.1
2015-02-21,23.6,17.3,31.7,0.0,11.1
2015-02-22,23.6,17.1,31.2,0.0,12.0
2015-02-23,23.7,16.1,30.9,0.0,12.4
2015-02-24,23.6,15.8,31.6,0.0,9.3
2015-02-25,24.6,17.0,32.4,0.0,5.7
2015-02-26,25.6,17.2,33.5,0.0,5.5
2015-02-27,26.0,20.1,33.6,0.0,8.2
2015-02-28,24.9,21.4,33.6,0.0,12.2
2015-03-01,25.2,20.8,32.6,0.0,11.7
2015-03-02,25.8,21.4,32.6,0.0,8.9
2015-03-03,23.4,19.9,32.4,22.1,7.0
2015-03-04,24.1,19.9,31.7,13.7,7.8
2015-03-05,25.7,20.2,32.2,0.0,7.0
2015-03-06,24.6,21.4,32.2,0.0,9.8
2015-03-07,25.4,22.9,31.4,0.0,8.8
2015-03-08,25.3,20.1,31.5,0.0,11.2
2015-03-09,24.5,19.6,31.5,0.0,9.3
2015-03-10,24.8,22.0,31.7,0.0,10.4
2015-03-11,24.1,16.7,31.7,0.0,9.7
2015-03-12,24.1,18.6,30.8,0.0,12.8
2015-03-13,24.5,18.6,31.2,0.0,12.8
2015-03-14,25.1,18.4,32.7,0.0,13.7
2015-03-15,25.8,20.4,32.7,0.0,11.6
2015-03-16,25.7,19.9,32.5,0.0,10.5
2015-03-17,26.2,18.7,33.4,0.0,8.0
2015-03-18,26.1,18.5,35.1,0.0,5.2
2015-03-19,26.5,19.6,35.1,0.0,8.7
2015-03-20,26.9,19.5,34.7,0.0,11.7
2015-03-21,27.1,19.6,34.7,0.0,8.7
2015-03-22,28.2,19.3,35.8,0.0,7.9
2015-03-23,28.2,22.4,35.8,0.0,7.3
2015-03-24,28.4,23.0,35.8,0.0,9.3
2015-03-25,27.9,22.3,35.8,0.0,11.5
2015-03-26,27.0,21.0,34.5,0.0,12.8
2015-03-27,26.3,19.9,34.5,0.0,10.9
2015-03-28,26.7,20.1,34.5,0.0,11.1
2015-03-29,27.2,20.2,34.6,0.0,9.9
2015-03-30,27.6,21.3,34.6,0.0,9.5
2015-03-31,26.5,22.3,33.8,0.0,9.0
2015-04-01,26.9,21.6,33.4,1.3,10.4
2015-04-02,27.9,22.4,35.1,0.0,8.6
2015-04-03,28.0,22.8,35.1,0.0,10.3
2015-04-04,29.0,23.0,36.1,0.0,7.3
2015-04-05,30.3,25.4,36.5,0.0,9.4
2015-04-06,29.4,24.8,36.5,0.0,10.6
2015-04-07,28.9,22.7,35.5,0.0,9.7
2015-04-08,28.2,24.1,35.5,0.0,12.3
2015-04-09,28.1,23.0,35.0,0.0,13.5
2015-04-10,28.4,23.9,35.0,0.0,10.3
2015-04-11,25.9,25.0,35.0,0.0,7.9
2015-04-12,22.7,22.0,34.4,0.0,11.0
2015-04-13,21.3,20.0,29.0,0.0,8.7
2015-04-14,23.2,18.1,30.5,0.0,6.7
2015-04-15,23.2,22.0,30.5,0.0,8.8
2015-04-16,24.5,18.8,30.5,19.1,7.3
2015-04-17,24.2,19.3,30.5,4.3,9.7
2015-04-18,25.5,19.9,31.3,8.1,8.7
2015-04-19,26.8,21.4,32.3,0.0,9.2
2015-04-20,26.6,21.9,32.3,0.0,8.2
2015-04-21,26.8,21.7,32.3,0.0,9.4
2015-04-22,27.2,22.9,33.5,0.0,9.0
2015-04-23,24.6,24.9,33.5,0.0,10.1
2015-04-24,25.4,18.6,33.4,53.3,7.8
2015-04-25,23.9,23.3,33.4,35.6,9.5
2015-04-26,23.7,19.2,31.3,35.8,7.7
2015-04-27,25.5,20.8,31.1,5.1,9.1
2015-04-28,26.4,22.4,32.6,0.0,7.1
2015-04-29,25.1,25.0,33.0,0.0,10.7
2015-04-30,23.8,20.4,33.4,6.1,14.8
2015-05-01,26.8,20.1,33.8,9.7,10.2
2015-05-02,24.5,22.3,33.8,0.0,11.9
2015-05-03,25.7,20.0,33.3,12.2,7.6
2015-05-04,26.2,22.5,32.0,0.0,6.4
2015-05-05,26.7,21.1,31.5,0.0,8.2
2015-05-06,25.7,22.7,31.5,0.0,7.3
2015-05-07,26.6,22.2,36.0,0.0,7.3
2015-05-08,27.7,22.2,33.4,0.0,9.2
2015-05-09,25.9,23.3,33.4,0.0,7.4
2015-05-10,27.2,23.7,33.1,0.0,7.4
2015-05-11,25.1,28.0,31.5,0.0,9.6
2015-05-12,24.8,25.4,32.0,0.0,8.1
2015-05-13,24.1,21.9,32.0,2.5,10.7
2015-05-14,24.9,21.6,29.6,0.3,10.2
2015-05-15,24.9,22.2,31.2,0.0,8.7
2015-05-16,23.1,24.4,31.2,0.5,8.7
2015-05-17,23.3,20.3,30.1,66.3,10.2
2015-05-18,24.9,19.7,31.2,15.7,10.0
2015-05-19,24.8,24.0,32.0,0.0,15.5
2015-05-20,26.3,19.1,33.0,39.1,13.9
2015-05-21,26.6,22.5,33.0,0.0,20.5
2015-05-22,26.9,22.8,32.0,0.0,19.2
2015-05-23,26.1,22.5,32.0,0.0,20.6
2015-05-24,27.3,22.5,33.3,0.0,18.6
2015-05-25,27.3,22.3,33.3,0.0,18.1
2015-05-26,27.1,22.3,33.0,0.0,17.3
2015-05-27,25.2,22.0,32.2,0.0,20.9
2015-05-28,23.5,19.0,29.8,13.2,10.1
2015-05-29,24.5,21.4,32.4,0.5,15.2
2015-05-30,26.6,19.5,32.4,18.0,9.6
2015-05-31,24.2,25.0,32.2,0.0,13.9
2015-06-01,24.3,24.0,31.0,0.0,11.1
